Date,Time,State,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,TotalSamples,Negative,Positive,Population,Rural population,Urban population,Area,Density,Gender Ratio,NumPrimaryHealthCenters_HMIS,NumCommunityHealthCenters_HMIS,NumSubDistrictHospitals_HMIS,NumDistrictHospitals_HMIS,TotalPublicHealthFacilities_HMIS,NumPublicBeds_HMIS,NumRuralHospitals_NHP18,NumRuralBeds_NHP18,NumUrbanHospitals_NHP18,NumUrbanBeds_NHP18
2020-05-11,8:00 AM,Jharkhand,-,-,78,3,157,21201.0,21041.0,160.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-12,8:00 AM,Jharkhand,-,-,78,3,160,22815.0,22651.0,164.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-13,8:00 AM,Jharkhand,-,-,79,3,172,25769.0,25592.0,177.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-14,8:00 AM,Jharkhand,-,-,79,3,173,27789.0,27592.0,197.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-15,8:00 AM,Jharkhand,-,-,87,3,197,29236.0,29025.0,211.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-16,8:00 AM,Jharkhand,-,-,87,3,203,31025.0,30808.0,217.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-17,8:00 AM,Jharkhand,-,-,113,3,217,33220.0,32997.0,223.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-18,8:00 AM,Jharkhand,-,-,113,3,223,35359.0,35131.0,228.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-19,8:00 AM,Jharkhand,-,-,113,3,223,37589.0,37341.0,248.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-20,8:00 AM,Jharkhand,-,-,127,3,231,39402.0,39121.0,281.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-21,8:00 AM,Jharkhand,-,-,127,3,231,41936.0,41633.0,303.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-22,8:00 AM,Jharkhand,-,-,129,3,290,43988.0,43665.0,323.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-23,8:00 AM,Jharkhand,-,-,136,3,308,45785.0,45435.0,350.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-24,8:00 AM,Jharkhand,-,-,141,4,350,48641.0,48271.0,370.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-25,8:00 AM,Jharkhand,-,-,148,4,370,50709.0,50304.0,405.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-26,8:00 AM,Jharkhand,-,-,148,4,377,53309.0,52883.0,426.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-27,8:00 AM,Jharkhand,-,-,175,4,426,55427.0,54969.0,458.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-28,8:00 AM,Jharkhand,-,-,185,4,448,57250.0,56781.0,469.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-29,8:00 AM,Jharkhand,-,-,185,4,448,59452.0,58931.0,521.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-30,8:00 AM,Jharkhand,-,-,216,5,511,62916.0,62353.0,563.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-05-31,8:00 AM,Jharkhand,-,-,256,5,563,,,,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0,343,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0
2020-03-09,6:00 PM,Karnataka,1,0,0,0,1,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-10,6:00 PM,Karnataka,4,0,0,0,4,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-11,6:00 PM,Karnataka,4,0,0,0,4,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-12,6:00 PM,Karnataka,4,0,0,0,4,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-13,6:00 PM,Karnataka,6,0,0,1,6,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-14,6:00 PM,Karnataka,6,0,0,1,6,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-15,6:00 PM,Karnataka,6,0,0,1,6,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-16,6:00 PM,Karnataka,6,0,0,1,6,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-17,6:00 PM,Karnataka,11,0,0,1,11,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-18,6:00 PM,Karnataka,11,0,0,1,11,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-19,6:00 PM,Karnataka,14,0,0,1,14,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-20,6:00 PM,Karnataka,15,0,1,1,15,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-21,6:00 PM,Karnataka,15,0,1,1,15,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-22,6:00 PM,Karnataka,26,0,2,1,26,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-23,6:00 PM,Karnataka,33,0,2,1,33,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-24,6:00 PM,Karnataka,37,0,3,1,37,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-25,6:00 PM,Karnataka,41,0,3,1,41,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-26,6:00 PM,Karnataka,55,0,3,2,55,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-27,10:00 AM,Karnataka,55,0,3,2,55,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-28,6:00 PM,Karnataka,55,0,3,2,55,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-29,7:30 PM,Karnataka,-,-,5,3,76,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-30,9:30 PM,Karnataka,-,-,5,3,83,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-03-31,8:30 PM,Karnataka,-,-,5,3,83,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-01,7:30 PM,Karnataka,-,-,8,3,101,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-02,6:00 PM,Karnataka,-,-,9,3,110,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-03,6:00 PM,Karnataka,-,-,10,3,124,4587.0,4281.0,128.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-04,6:00 PM,Karnataka,-,-,12,3,128,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-05,6:00 PM,Karnataka,-,-,12,4,144,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-06,6:00 PM,Karnataka,-,-,12,4,151,,,,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-07,6:00 PM,Karnataka,-,-,25,4,175,6580.0,5942.0,175.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-08,5:00 PM,Karnataka,-,-,25,4,175,6967.0,6473.0,181.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-09,5:00 PM,Karnataka,-,-,28,5,181,7613.0,7176.0,197.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-10,5:00 PM,Karnataka,-,-,30,6,197,7975.0,7673.0,207.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-11,5:00 PM,Karnataka,-,-,37,6,214,8560.0,8231.0,215.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-12,5:00 PM,Karnataka,-,-,37,6,226,9251.0,8831.0,232.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-13,5:00 PM,Karnataka,-,-,59,6,247,10017.0,9572.0,247.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-14,5:00 PM,Karnataka,-,-,65,9,258,11107.0,10554.0,260.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-15,5:00 PM,Karnataka,-,-,75,11,277,12483.0,11905.0,279.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-16,5:00 PM,Karnataka,-,-,82,13,315,13724.0,13074.0,315.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-17,5:00 PM,Karnataka,-,-,82,13,353,17594.0,14606.0,359.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-18,5:00 PM,Karnataka,-,-,92,13,371,19186.0,15658.0,384.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-19,5:00 PM,Karnataka,-,-,104,14,384,21367.0,17662.0,390.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-20,5:00 PM,Karnataka,-,-,111,16,395,23460.0,19497.0,408.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-21,5:00 PM,Karnataka,-,-,114,17,415,26233.0,22222.0,418.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-22,5:00 PM,Karnataka,-,-,129,17,425,29512.0,25424.0,427.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-23,5:00 PM,Karnataka,-,-,141,17,443,32122.0,28174.0,445.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-24,5:00 PM,Karnataka,-,-,150,18,463,35958.0,31914.0,474.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-25,5:00 PM,Karnataka,-,-,153,18,489,39083.0,34888.0,500.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-26,5:00 PM,Karnataka,-,-,177,18,501,42964.0,38207.0,503.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-27,5:00 PM,Karnataka,-,-,188,20,511,45685.0,43791.0,512.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-28,5:00 PM,Karnataka,-,-,198,20,520,50512.0,48508.0,523.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-29,5:00 PM,Karnataka,-,-,215,20,532,55404.0,53241.0,535.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-04-30,5:00 PM,Karnataka,-,-,223,21,557,60156.0,57548.0,565.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-01,5:00 PM,Karnataka,-,-,235,22,576,64898.0,61855.0,589.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-02,5:00 PM,Karnataka,-,-,251,22,589,69730.0,66475.0,601.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-03,5:00 PM,Karnataka,-,-,282,25,606,74898.0,70998.0,614.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-04,5:00 PM,Karnataka,-,-,304,26,642,79193.0,74664.0,651.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-05,5:00 PM,Karnataka,-,-,324,28,659,83806.0,78860.0,673.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-06,8:00 AM,Karnataka,-,-,331,29,671,88777.0,83056.0,693.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-07,8:00 AM,Karnataka,-,-,354,29,693,93535.0,87756.0,705.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-08,8:00 AM,Karnataka,-,-,366,30,705,98081.0,92237.0,753.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-09,8:00 AM,Karnataka,-,-,376,30,753,103098.0,97326.0,794.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-10,8:00 AM,Karnataka,-,-,386,30,794,107311.0,102266.0,848.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-11,8:00 AM,Karnataka,-,-,424,31,848,111595.0,106467.0,862.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-12,8:00 AM,Karnataka,-,-,426,31,862,116533.0,111264.0,925.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-13,8:00 AM,Karnataka,-,-,433,31,925,121178.0,119420.0,959.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-14,8:00 AM,Karnataka,-,-,451,33,959,128373.0,126766.0,987.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-15,8:00 AM,Karnataka,-,-,460,35,987,133724.0,132074.0,1056.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-16,8:00 AM,Karnataka,-,-,480,36,1056,140024.0,138216.0,1092.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-17,8:00 AM,Karnataka,-,-,496,36,1092,145398.0,143444.0,1147.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-18,8:00 AM,Karnataka,-,-,509,37,1147,151663.0,149566.0,1246.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-19,8:00 AM,Karnataka,-,-,530,37,1246,158599.0,156247.0,1395.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-20,8:00 AM,Karnataka,-,-,544,40,1397,166781.0,164199.0,1462.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-21,8:00 AM,Karnataka,-,-,556,41,1462,174297.0,171484.0,1605.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-22,8:00 AM,Karnataka,-,-,571,41,1605,186526.0,183088.0,1743.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-23,8:00 AM,Karnataka,-,-,597,41,1743,196196.0,192127.0,1959.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
2020-05-24,8:00 AM,Karnataka,-,-,608,42,1959,206313.0,201978.0,2089.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0,2547,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0
